Book-name	Author	Publisher	Publish-time	ISBN	img-src	book-introduction	author-introduction	Score	commments	5-stars	4-stars	3-stars	2-stars	1-stars
三国演义	罗贯中	人民出版社	2009-7	9787214058881	https://img1.doubanio.com/view/subject/l/public/s3991388.jpg	《三国演义》自问世以来，便受到人们的热烈欢迎，多种刻本相继涌现。现存的最早刊本为明朝嘉靖壬午年刻本，这个版本是公认的最接近原著的版本。但由于清初以来毛纶、毛宗岗父子大肆篡改过的《三国演义》广为流传。嘉靖壬午本反而为世人所忽视。这不禁让人扼腕叹息。要知道，在毛氏父子肆意改造之后。《三国演义》已经面目全非：众多人物被脸谱化，故事情节距史实越来越远，思想倾向也与罗贯中的创作初衷大相径庭。现在，嘉靖壬午本《三国演义》将为我们展现原本风貌，为我们提供全新的选择，全新的阅读体验。		8.9 	53	73.6%	22.6%	3.8%	0.0%	0.0%
神秘岛	[法]儒勒·凡尔纳	北京燕山出版社	2000-8-1	9787540213169	https://img3.doubanio.com/view/subject/l/public/s24119801.jpg	《神秘岛》故事叙述在美国南北战争时期，有五个被困在南军中的北方人，其中一个还是孩子，趁着一个机会用气球逃脱了。他们中途被风暴吹落在太平洋中的一个荒岛上，但是他们并没有绝望，而是团结互助，运用大家和智慧和辛慧劳动，从赤手空拳一直到制造出陶器、玻璃、风磨、电报机……建立起幸福的生活。这几个遇难者在荒岛上度过的岁月里，每当危难时刻，总有一个神秘人物在援助他们，这个人就是在他们到达之前就已住在岛上一个岩洞里的尼摩船长。最后，在一次火山爆发中，这几个都险些丧命，直到格兰特船长的儿子罗伯尔所指挥的“邓肯号”经过那里时，才把他们搭救了。回到美国之后，这几个“岛民”又重新开始他们在岛上建立的事业。		8.9 	1408	62.2%	31.0%	6.4%	0.3%	0.1%
茶花女	[法]小仲马	百花洲文艺出版社	1991年12月	9787805790251	https://img3.doubanio.com/view/subject/l/public/s2579230.jpg			8.5 	213	33.3%	49.8%	14.6%	1.4%	0.9%
煮酒探西游	吴闲云	河北人民出版社	2013-7-1	9787202078396	https://img3.doubanio.com/view/subject/l/public/s29416253.jpg	没有一部电视剧比《西游记》带给你童年的快乐更大，没有一部名著比《西游记》带给你现实的思考更多。	吴闲云，男，湖北人。自幼酷爱传统文化，对古典文学、古代哲学、古代艺术均有广泛研究。自2008年起，在其私人博客上陆续撰写《吴大师讲西游》、《西游记未解之谜》、《三国中的博弈》、《吴闲云新说金瓶梅》、《吴闲云品水浒》等系列文章。	8.1 	805	34.5%	43.6%	18.3%	2.2%	1.4%
月亮与六便士	[英]威廉·萨默塞特·毛姆	浙江文艺出版社	2017-1-1	9787533936020	https://img1.doubanio.com/view/subject/l/public/s29634528.jpg	“满地都是六便士，他却抬头看见了月亮。”		8.8 	107367	52.6%	37.9%	8.2%	0.9%	0.4%
童年 在人间 我的大学	[苏联]马克西姆·高尔基	北京燕山出版社	2010-5	9787540210793	https://img3.doubanio.com/view/subject/l/public/s26795323.jpg	《童年》、《在人间》、《我的大学》是伟大的前苏联作家高尔基的自传三部曲，描写了作家从生活的底层攀上文化顶峰、走向革命的艰难道路，同时也反映了十九世纪七八十年代俄国劳动者追求真理的曲折历程。三部曲展示了19世纪末俄国社会生活的风貌，是一部既有深刻的教育意义，又有巨大的艺术魅力的优秀作品！ 		8.0 	707	33.8%	44.0%	19.9%	1.8%	0.4%
童年	高尔基	人民文学	1988-5	9787020070879	https://img3.doubanio.com/view/subject/l/public/s6787960.jpg	《童年(增订版)》是高尔基自传体三部曲中的第一部，内容包括了高尔基幼年时期从三岁至十岁这一段时间的生活断面。阿寥沙·彼什科夫三岁丧父后，由母亲和外祖母带到外祖父家。外祖父卡什林是一个小染坊主，已濒临破产。他性情暴躁、乖戾、贪婪、自私；两个舅舅米哈伊尔和雅科夫也是粗野、自私的市侩，甚至第三代也受到很坏的影响。外祖父家里，弥漫着人与人之间的炽热的仇恨之雾；大人都中了仇恨的毒，连小孩也热烈地参加一份。这是一个典型的俄罗斯小市民家庭。外祖父经常凶狠地毒打外祖母和孩子们，竟把幼小的阿寥沙打得失去了知觉，结果大病一场；有一次疯狂地殴打外祖母的脑袋，致使头发上的发针都扎进了她的头皮里。	玛克西姆·高尔基，他是苏联著名的作家、诗人，评论家，政论家，学者，11岁时当过学徒。他是前苏联下诺夫哥罗德人，俄罗斯族。1868年3月16日生于下诺夫哥罗德的一个木工家庭。是社会主义现实主义文学奠基人，无产阶级艺术最伟大的代表者、无产阶级革命文学导师、苏联文学的创始人之一，政治生活1892年用笔名“玛克西姆·高尔基”发表处女作短篇小说《马卡尔·楚德拉》，从此专心从事写作。1936年6月18日在莫斯科逝世。世人遗憾，悲伤。	8.1 	31	35.5%	45.2%	19.4%	0.0%	0.0%
木偶奇遇记	科洛迪	上海译文出版社	2007-3	9787532742011	https://img9.doubanio.com/view/subject/l/public/s6238076.jpg	故事的主人公皮诺乔是个调皮的木偶，他天真无邪、头脑简单、好奇心强；他缺乏主见、没有恒心、经不住诱惑，屡次下定决心却总是半途而废。皮诺乔既没坏到无可救药，也没好到无可挑剔，而是和现实生活中的许多孩子一样，心地善良、聪明伶俐，但又缺点不少。	卡尔洛·科洛迪(1826—1890)，出生于意大利一个厨师家庭，就读于教会学校，毕业后一直从事记者工作，并积极参加意大利民族解放运动。他一生写过很多小说、随笔、评论，基于对孩子的热爱，他写作了《小手杖》《小手杖漫游意大利》《快乐的故事》等儿童文学作品。本书使他成为享誉世界的大作家。	8.3 	1105	34.6%	50.0%	14.4%	1.1%	0.0%
奥狄浦斯王	[古希腊]索福克勒斯	人民文学出版社	2002-1	9787020035939	https://img3.doubanio.com/view/subject/l/public/s1080930.jpg	悲剧《奥狄浦斯王》的剧情发生地是在特拜，这个故事是安提戈涅的故事的前因。特拜城创建者卡德摩斯的儿孙相继是：第二代波吕多罗斯，第三代拉布达科斯，第四代拉伊奥斯。拉伊奥斯曾诱拐佩洛普斯之子克律西波斯，这孩子离家不久即自杀。佩洛普斯诅咒拉伊奥斯一家不得好报。这就是祸根。拉伊奥斯取伊奥卡斯特，婚后无子，就去得尔斐求问阿波罗，祭司宣布的神示说：“布拉达科斯的儿子拉伊奥斯啊，我答应你的请求，给你一个儿子，但是你要小心，你命中注定会死在你儿子手中。这命运是宙斯注定的，因为他听了佩洛普斯的诅咒，说你杀死了他的儿子，想要报仇，他这才求宙斯给你这样的命运。”		9.0 	2953	60.3%	32.4%	6.9%	0.2%	0.2%
欧叶妮·格朗台	[法]巴尔扎克	译林出版社	2010-1	9787544714488	https://img1.doubanio.com/view/subject/l/public/s6247078.jpg	《经典译林?欧叶妮?格朗台》在巴尔扎克整个创作中占有重要地位。悭吝精明的百万富翁，有一位天真美丽的独生女儿，她爱上了一个破产落魄的亲戚，为了资助他“闯天下”，不惜倾囊赠予全部私蓄，从而激怒爱财如命的父亲，父女间发生激烈的冲突，可是在期待中丧失父亲、损耗青春的痴情姑娘，最终等到的却是发财归来的负心汉。		8.3 	261	37.2%	51.0%	10.7%	0.8%	0.4%
神秘岛（全三册）	[法]儒勒·凡尔纳	中国青年出版社	1979		https://img1.doubanio.com/view/subject/l/public/s2660498.jpg			9.2 	2785	66.2%	27.9%	5.4%	0.4%	0.1%
老人与海	[美]欧内斯特·海明威	上海译文出版社	2003-07-01	9787532731541	https://img3.doubanio.com/view/subject/l/public/s9822673.jpg	1952年，小说《老人与海》的发表震惊文坛，并且它为作者海明威赢得了1952年普利策文学奖和1954年诺贝尔文学奖。这是一部描写人和大自然搏斗的小说。主人公古巴老渔夫圣地亚哥已有好久没打到鱼了，但他仍然每天驾着渔船出海去。有一天，他历尽艰难，钓到了一条足有十八英尺长的大鱼，可是，鲨鱼们涌来了……小说坚持了海明威的一贯主题：人在同外界势力搏斗中终归失败。但老渔夫在同象征着厄运的鲨鱼的斗争中，虽然失败		8.2 	387	35.1%	46.8%	15.8%	1.3%	1.0%
红楼梦	[清]曹雪芹	人民文学出版社	1990-8	9787020015023	https://img3.doubanio.com/view/subject/l/public/s2804201.jpg	曹雪芹，是中国文学史上最伟大也是最复杂的作家，《红楼梦》也是中国文学史上最伟大而又最复杂的作品。		9.7 	1485	86.1%	11.5%	2.0%	0.1%	0.3%
尘世梦影：彩绘红楼梦	(清)孙温绘	北京时代华文书局	2019-7	9787569928945	https://img3.doubanio.com/view/subject/l/public/s33445351.jpg	《红楼梦》是我国古典文化中的伟大名著，所谓“开谈不说《红楼梦》，读尽诗书也枉然”，足见人们对其是何等喜爱。随着传播，以《红楼梦》为题材的各种文艺创作亦不断涌现，尤其在绘画方面，不仅形式多样，艺术风格也各具神韵。《尘世梦影：彩绘红楼梦》取自清代民间画家孙温所绘230幅全本《红楼梦》图，此图笔法精细，设色浓丽，情节连贯且生动感人，作者将3000余个人物活动情节置于特定的环境之中，以生动直观的艺术形式，将《红楼梦》表现得耐人寻味、雅俗共赏。当代红学研究者王典弋据每幅图撰写了简短又不失真于原著的诠释文字，让读者在欣赏画作的同时，也拥有一种全新的《红楼梦》阅读体验。		9.1 	127	33.1%	65.4%	1.6%	0.0%	0.0%
简?爱	[英]夏洛蒂·勃朗特	上海译文出版社	1995-7-1	9787532717613	https://img3.doubanio.com/view/subject/l/public/s1075773.jpg	出身贫寒的简?爱在做家庭教师时，与男主人罗切斯特产了真挚的爱情。就在两人的婚礼上，简?爱发现罗切特家的阁楼上藏着一个疯女人，而她竟是罗切斯特的结发妻子，简?爱离开了他。不久，疯女人火烧庄园，罗切斯特双目失明，并陷于贫困。就在他对活感到绝望之际，简?爱回到了他的身边。	夏洛蒂·勃朗特(1816—1855)，出生于英国北部偏僻山区一个贫寒的牧师家庭，排行第三，上面有两个姐姐，下面有两个妹妹和一个弟弟。兄弟姐妹共六人。母亲死后，父亲没有能力养育六个子女，便将女孩子们送到一个救济性的寄宿学校里去，夏洛蒂毕业后在这个学校里当了三年教师，后来她外出做了家庭教师，这些经历在《简·爱》中都可以找到相应的叙述。夏洛蒂自小酷爱文学，法国浪漫主义文学对她产生了很大影响。《简·爱》一书的出版为她在英国文坛带来了很高荣誉。她的重要作品还有《雪莉》、《维莱特》、《教师》等。三十八岁的时候她才和父亲的副牧师结了婚，婚后他们过着甜蜜幸福的生活，不幸的是第二年她就因病去世了，但她在世界文学史上留下的深刻痕迹是永远不会被磨灭的。	8.5 	7861	42.0%	44.4%	12.7%	0.7%	0.2%
汤姆叔叔的小屋	斯陀夫人	四川文艺出版社	2002-01-01	9787541120664	https://img1.doubanio.com/view/subject/l/public/s33459428.jpg			8.6 	821	41.8%	44.9%	12.9%	0.2%	0.1%
红与黑	司汤达	上海文艺出版社	2007-8	9787532131921	https://img3.doubanio.com/view/subject/l/public/s5763931.jpg			8.2 	1095	37.8%	43.0%	16.6%	1.6%	0.9%
玩偶之家	[挪威]亨里克·易卜生	人民文学出版社	1978年二印		https://img3.doubanio.com/view/subject/l/public/s10206084.jpg			8.4 	1375	34.0%	52.7%	12.8%	0.4%	0.1%
红与黑	司汤达	上海人民美术出版社	2002-08-01	9787532232451	https://img3.doubanio.com/view/subject/l/public/s26704644.jpg	《红与黑》既是于连的一部奋斗史、浪漫史，也是一部法国当时的政治史。主人公于连是维里埃市里一名木材商的儿子，是拿破仑的崇拜者，但是，他在王政复辟的社会中。认为要改变贫穷的身份，只有谋取神职才是平民唯一可行之路，于是下定决心谋此一职。在他出任市长德·莱纳之子的家庭教师时。诱惑并且驯服了市长夫人。当他们两人如胶似漆之时，风声传遍了整座城市。于连只好进入贝藏松神学院。此后，由于校长彼拉神甫大力推荐，他得以成为巴黎的大贵族，同时出任政界名人拉莫尔侯爵的私人秘书。前往巴黎的于连巧妙地掩饰了他对共和主义的向往，在社交界广结人缘。其交友的手腕也日趋纯熟与超然……	司汤达（1783年-1842年）是十九世纪法国杰出的批判现实主义作家。他的一生并不长，不到六十年，而且他在文学上起步很晚，三十几岁才开始发表作品。然而，他却给人类留下了巨大的精神遗产，包括数部长篇，数十个短篇或故事，数百万字的文论、随笔和散文，游记。 他以准确的人物心理分析和凝练的笔法而闻名。他被认为是最重要和最早的现实主义的实践者之一。最有名的作品是《红与黑》（1830）和《巴马修道院》（1839）。	8.8 	79	49.4%	27.8%	21.5%	1.3%	0.0%
呼啸山庄	艾米荷·勃朗特	上海文艺出版社	2007-8	9787532131969	https://img1.doubanio.com/view/subject/l/public/s5763928.jpg	《呼啸山庄》描写的吉卜赛弃儿希思克利夫被山庄老主人收养后，因不堪受辱和恋爱受挫，外出致富。回来后发现女友凯瑟琳已与地主林顿结婚，继而产生对地主及其子女进行报复的故事。全篇充满了强烈的反压迫、求自由的斗争精神，又始终笼罩着离奇、紧张、浪漫的艺术气氛。		8.6 	2582	45.2%	40.5%	13.2%	0.8%	0.3%
复活	[俄]列夫·托尔斯泰	人民文学出版社	1979-4	9787020039708	https://img3.doubanio.com/view/subject/l/public/s1070932.jpg	《复活》写于1889至1899年，集中地体现了作者托尔斯泰转变后的世界观及其矛盾。小说的素材是检察官柯尼为他提供的一件真人真事：一个贵族青年引诱了他姑母家的婢女。婢女怀孕后被赶出家门，后来当了妓女，因被指挥偷钱而受审判。这个贵族以陪审员的身份出席法庭，见到从前被他引诱过的女人，深受良心的谴责。他向法官申请准许同她结婚，以赎回自己的罪过。后来涅赫柳多夫决定为诬告犯杀人罪的卡秋莎·玛丝洛娃奔走伸冤，上诉失败后即陪她去西伯利亚流放。他的行为感动了她，使她重新爱她。但是为了不损害他的名誉地位，她终于拒绝和他结婚而同一个“革命者”结合。这样，男女主人公都达到了精神和道德上的“复活”。通过这些情节，作者反映了沙皇俄国社会生活的各个方面，刻画了各个阶级的人物。		8.4 	1536	38.0%	45.4%	14.8%	1.6%	0.3%
呼啸山庄	[英]艾米莉·勃朗特	中央编译出版社	2010-1	9787511701459	https://img3.doubanio.com/view/subject/l/public/s10177923.jpg	《呼啸山庄(插图本)》通过三十多年的时间跨度，叙述了恩肖和林敦两家两代人的感情纠葛这样一个错综复杂、惊心动魄的故事。艾米莉打破传统，率先采用了基本倒叙法，即小说的主体部分采用倒叙，只有开头的三章和结尾的四章是顺叙。一上来就让读者看到了这场爱情复仇风暴的基本格局，把呼啸山庄的那种荒凉、败落的环境和人际冷漠、紧张的气氛，呈现在读者的面前，使读者和洛克伍德一起产生了种种疑团。通过洛克伍德夜宿山庄的所见所闻和可怕的梦魇，山庄有了一种悲凉和神秘的色彩，更加增加了悬念，迫使读者非去寻根问底、弄个水落石出不可。		9.1 	105	52.4%	40.0%	7.6%	0.0%	0.0%
局外人	[法]阿尔贝·加缪	译林出版社	1998	9787805677927	https://img3.doubanio.com/view/subject/l/public/s1268251.jpg	《局外人》是加缪小说的成名作和代表作之一，堪称20世纪整个西方文坛最具有划时代意义最著名小说之一，“局外人”也由此成为整个西方文学-哲学中最经典的人物形象和最重要的关键词之一。	阿尔贝·加缪（Albert Camus，1913—1960），法国声名卓著的小说家、散文家和剧作家，“存在主义”文学的大师。1957年因“热情而冷静地阐明了当代向人类良知提出的种种问题”而获诺贝尔文学奖，是有史以来最年轻的诺奖获奖作家之一。加缪在他的小说、戏剧、随笔和论著中深刻地揭示出人在异己的世界中的孤独、个人与自身的日益异化，以及罪恶和死亡的不可避免，但他在揭示出世界的荒诞的同时却并不绝望和颓丧，他主张要在荒诞中奋起反抗，在绝望中坚持真理和正义，他为世人指出了一条基督教和马克思主义以外的自由人道主义道路。他直面惨淡人生的勇气，他“知其不可而为之”的大无畏精神使他在第二次世界大战之后不仅在法国，而且在欧洲并最终在全世界成为他那一代人的代言人和下一代人的精神导师。	8.9 	11349	53.7%	37.1%	8.5%	0.4%	0.2%
野性的呼唤	[美]杰克·伦敦	上海译文出版社	2003-8	9787532727018	https://img3.doubanio.com/view/subject/l/public/s2531572.jpg	《野性的呼唤》讲述了一只良犬逐渐回归野性、重返荒野的过程，这一过程充满了野性与人性之间的交织与角斗，而最终野性占据了主导。作者藉此深刻反映了“弱肉强食”的丛林法则。《白獠牙》则与《野性的呼唤》构成了有意味的对比，细致展现的是一只充满野性的小灰狼历尽艰辛最终走向对人性的认同的“心路历程”。作者在揭示野性的力量、残酷的生存法则的同时，最终肯定和礼赞的是人性的力量。		9.0 	1020	54.7%	38.3%	6.7%	0.3%	0.0%
琥珀	[美]凯瑟琳·温莎	译林出版社	2002-2	9787806570555	https://img3.doubanio.com/view/subject/l/public/s1768513.jpg	贵族后代琥珀流落乡间。她天生丽质、卓尔不群。这位原本纯洁又不甘蛰居的姑娘在伦敦物欲横流、尔虞我诈的社会中逐渐意识到逾越固有的社会规范、取得女性独立地位的途径。她几度陷入困境，先后遭遇骗婚、投毒、劫掠、瘟疫等灾险。在这过程中，她既表现得勇敢独立、坚强自信，同时也付出了自己的青春和善良，沾染了男权社会中的贪婪、自私、纵欲、不择手段等品性。在经历了这丰富而曲折的种种之后，琥珀最后还是为了追求自己真正的爱情而被迫放弃一切，离开伦敦前往美洲大陆。	凯瑟琳·温莎于1944年出版著名小说《琥珀》，在欧美文坛引起强烈震动。此书曾受到许多美国文学评论家的抨击；在美国大城市波斯顿，此书一度甚至被禁；但许多普通读者却喜爱该书。1947年，美国好莱坞曾将小说《琥珀》搬上银幕，拍成电影《除却巫山不是云》，更扩大了此书的影响。小说《琥珀》描写英国国王查理二世的情妇琥珀，在社会上广泛结交各阶层男子的放荡生活经历，许多当代欧美作家曾公开承认：《琥珀》对自己的创作影响很大。	8.1 	1129	37.4%	41.5%	18.4%	2.4%	0.4%
莎士比亚四大悲剧	[英]威廉·莎士比亚	上海译文出版社	2002-12	9787532729296	https://img1.doubanio.com/view/subject/l/public/s1237238.jpg	莎士比亚是欧洲文艺复兴时期的巨人，英国文豪，以他的天才创作了37部诗剧，给后人留下了宝贵的文化遗产。本书收入莎翁4部最重要的悲剧《哈姆雷特》、《李尔王》、《奥赛罗》、《麦克白斯》，是我国著名教授孙大雨先生多年潜心于莎士比亚戏剧研究和翻译的重要成果。孙先生是我国第一位用诗体翻译莎士比亚诗剧的学者。他的译本以他本人所创建的音组体制的五音组素体韵文移译原文的五音步素体韵文，具有独特的风格和魅力。	威廉·莎士比亚(1564-1616)出生于埃文河畔斯特拉特福并在那里长大。25岁时，莎士比亚离开斯特拉特福的妻儿，搬到伦敦，开始在环球剧院做演员并开始写作。莎士比亚著有三十多部戏剧，还写了一些优美的诗歌。1611年，他写成《暴风雨》，这是他所有剧作中唯一一部原创作品——通常他都是重述别人的故事。如今莎士比亚的剧作依然举世闻名，在很多人心中他是最伟大的英语作家。	8.5 	133	45.1%	42.1%	12.0%	0.8%	0.0%
爱玛	[英]简·奥斯汀	上海译文出版社	2002-12	9787532729340	https://img3.doubanio.com/view/subject/l/public/s24475952.jpg	这是《傲慢与偏见》作者简·奥斯丁的另一部非常好看的小说。热心的爱玛关心哈丽埃特的婚姻，她认为这姑娘是大户人家出身，因此要她拒绝农夫马丁的求婚，并一味鼓励她去爱牧师埃尔顿。爱玛姐夫的哥哥奈特利比爱玛大16岁，他始终爱着爱玛，可是又经常批评她的缺点，包括她如此主观地干预别人的恋爱和婚姻。在埃尔顿同霍金斯小姐结婚后，爱玛又要哈丽埃特去爱弗兰克·邱吉尔，但哈丽埃特却爱上了奈特利，这时候爱玛才大吃一惊，发觉自己一直爱着奈特利。最后，他们两人、弗兰克·邱吉尔和简·菲尔费克斯，以及马丁和哈丽埃特三对有情人终成眷属。		7.7 	195	23.1%	50.3%	24.6%	2.1%	0.0%
流星追逐记	[法]儒勒·凡尔纳	江苏人民出版社	1980年6月		https://img1.doubanio.com/view/subject/l/public/s3267748.jpg			7.5 	18	22.2%	38.9%	38.9%	0.0%	0.0%
弗兰肯斯坦	英国玛丽·雪莱	长江文艺出版社	2008-11-01	9787535438409	https://img3.doubanio.com/view/subject/l/public/s3573501.jpg		玛丽?雪莱（1797—1851）	8.3 	153	39.2%	43.1%	16.3%	1.3%	0.0%
卡夫卡中短篇小说选	[奥]卡夫卡著	人民文学出版社	2003-01	9787020040353	https://img3.doubanio.com/view/subject/l/public/s1070941.jpg	《名著名译插图本丛书：卡夫卡中短篇小说选》记述卡夫卡生前鲜为人知，他的作品也未受到重视，可在他身后，文名鹊起，蜚声世界文坛；他的崇拜者们一次次掀起“卡夫卡热”。他的《城堡》、《美国》、《诉讼》、《变形记》等小说自第二次世界大战以来在全世界广为流传，对现代派文学产生了极大的影响，他被推崇为现代派文学的奠基人，被人们称为“作家中之作家”；他的许多小说已成为许多作家必定研读的作品，被人们说成是“需要用心去阅读的作品”。		8.8 	3188	51.3%	38.0%	10.0%	0.5%	0.1%
天方夜谭		译林出版社	2010-6	9787544711692	https://img3.doubanio.com/view/subject/l/public/s8930113.jpg		郅溥浩，1939年8月生，四川成都人。1964年毕业于北京大学东语系阿拉伯语专业。先后在大马士革大学、开罗大学进修。中国社会科学院外国文学研究所研究员，中国阿拉伯文学研究会副会长。出版有专著《神话与现实——<一千零一夜>论》，译著《阿拉伯文学史》、长篇小说《梅达格胡同》、故事集《一对殉情的恋人》等，主编《阿拉伯短篇小说选》，写作阿拉伯古代、近现代文学论文30余篇。为《中国大百科全书·外国文学卷》、《20世纪外国文学史》(共5卷)及《东方民间文学》(共3卷)撰稿。	8.1 	242	34.7%	44.6%	19.4%	1.2%	0.0%
童年 在人间 我的大学	[苏联]马克西姆·高尔基	译林出版社	2010-6	9787544711050	https://img3.doubanio.com/view/subject/l/public/s4511493.jpg	《童年》、《在人间》、《我的大学》是高尔基的自传体三部曲。《童年》回忆了主人公阿廖沙在外祖父家度过的苦难童年。《在人间》描述了少年阿廖沙被外祖父逐出家门后到“人间”去自谋生路的坎坷经历。《我的大学》记叙刚刚步人青年时代的阿廖沙怀着上大学的愿望来到喀山，却在“社会大学”里学到了有围墙的大学所学不到的知识，开拓了视野，提高了觉悟，经过痛苦的思想探索，终于成长为一个革命知识分子。三部曲展示了十九世纪末俄国社会生活的风貌，是一部既有深刻的教育意义，又有巨大的艺术魅力。		7.7 	253	28.1%	47.0%	23.3%	1.2%	0.4%
傲慢与偏见	简·奥斯汀	天津人民出版社	2016-7-1	9787201104546	https://img3.doubanio.com/view/subject/l/public/s28875463.jpg			5.8 	431	26.5%	25.1%	19.3%	7.4%	21.8%
昆虫记	法布尔	北京燕山出版社	2004-1-1	9787540215408	https://img3.doubanio.com/view/subject/l/public/s1155064.jpg	《昆虫记(插图本)》堪称鸿篇巨制，既可视为一部昆虫学的科普书籍，又可称之为描写昆虫的文学巨著，因而法布尔既被人称之为人博物学家，又被称为大文学家。该《选本》虽无《全集》十卷本那么广泛全面，但却萃取了其精华。你定会从中感觉出其美妙、朴实、有趣来的。它既可以让你增加许多有关昆虫方面的知识，又可以让你从中了解到作者的那种似散文般诗的语言的美好。与此同时，你也会从字里行间看到作者的那份韧劲儿，那份孜孜不倦，那份求实精神，那份不把事情弄个水落石出、明明白白绝不罢休的博物学家的感人至深的精神。	法布尔，全名若盎-昂利·卡西弥尔·法布尔，通常称作若盎-昂利·法布尔。 1823年12月22日，法布尔降生在法国南方阿韦龙省圣雷翁村一户农民家中。其父亲安杜瓦纳·法布尔能言善辩，好鸣不平；其母维克陶尔·萨尔格性情温顺，和蔼可亲。但他们是个山乡究户。人们曾法布尔是“昆虫观察家”，到晚年公认他为“昆虫学家”；他去世后，人们在一段时间里称他为“昆虫学家、作家”，后来又把他称为“作家、昆虫学家”。	8.2 	403	28.3%	50.1%	18.6%	2.0%	1.0%
德拉库拉	布拉姆·斯托克	长江文艺	2010-4	9787535432162	https://img1.doubanio.com/view/subject/l/public/s1558158.jpg	1875年春，乔纳森·哈克因公出差去特兰西瓦尼亚，拜访德拉库伯爵。乔纳森其实并不想去，因为再有几个月他就要和他美丽的明娜结婚了，他现在不想离开她。 在德拉库拉城堡逗留期间，他坚持写日记，每天他都有越来越多可怕的事要写。为什么他只有在夜晚才能见到德拉库伯爵？为什么他在镜子里看不到伯爵？那三个有着血红的嘴唇的锋利的长牙，夜晚来到他屋里的美丽女人又是谁？ 在英国的家里，明娜和她的朋友露西待在一个海边的小镇上。她期盼着乔纳森的来信，而他却音信全无，明娜有些害怕了。也许乔纳森病了，或是身处险境…… 当然明娜并不担心自己或者她的朋友露西。住在一个安静的英国海边小镇上，什么样的危险能发生在这两个年轻姑娘的身上呢？		7.7 	553	20.8%	48.3%	28.0%	2.5%	0.4%
少年维特之烦恼	约翰·沃尔夫冈	长江文艺出版社	2011-3	9787535423856	https://img3.doubanio.com/view/subject/l/public/s2902842.jpg	《世界文学名著典藏?全译本:少年维特之烦恼》内容简介：《少年维特之烦恼》写于1774年。它的出版使歌德一夜之间成为家喻户晓的人物，也奠定了歌德一生的殊荣。这部小说采用的书信体形式开创了德国小说史的先河，作品描写了维特跌宕起伏的感情波澜，在抒情和议论中真切、详尽地展示了维持思想感情的变化，将他个人恋爱的不幸放置在广泛的社会背景中，对封建的等级偏见、小市民的自私与守旧等观念作了揭露和批评，热情地宣扬了个性解放和感情自由，尤其是通过主人公反抗社会对青年人的压抑和窒息的反抗，表现出一种抨击陋习、摒弃恶俗的叛逆精神，因而更具有进步的时代意义。	约翰·沃尔夫冈·歌德（1749－1832）是德国近代杰出的诗人、作家和思想家。世人公认他是继但丁和莎士比亚之后西方精神文明最为卓越的代表。《少年维特的烦恼》这部以第一人称写就的书信体小说，不仅传达了欧洲从古老的封建制度向资产阶级过渡的转型时期，中青年一代追求“个性解放”，“感情自由”，“恢复自然的社会状态”，“建立平等的人与人关系”的强烈愿望，也阐明了作者自身鲜明的立场。	8.0 	387	26.1%	47.3%	23.8%	2.1%	0.8%
傲慢与偏见	[英]简·奥斯汀	长江文艺	2003-12	9787535426628	https://img1.doubanio.com/view/subject/l/public/s26031718.jpg	本套全译本世界文学名著典藏丛书，精选了世界文学名著中脍炙人口的经典名篇和被市场认可、接受而且为学术上首肯的新概念名著共一百部，并拥有数十位资深翻译家和全国知名院校教授、博士构建成的绝对权威的译者队伍。本套名著将更为独到深刻地展现全世界人民的精神宝库，力求给新老读者展现一股新世纪的全新的人文气息。		8.9 	1066	57.6%	32.8%	8.7%	0.8%	0.0%
仲夏夜之梦	[英]威廉·莎士比亚	大众文艺出版社	2010-10	9787802400139	https://img3.doubanio.com/view/subject/l/public/s10383964.jpg	《仲夏夜之梦》是威廉·莎士比亚青春时代最后一部也是最为成熟的喜剧作品，同时也是威廉·莎士比亚最著名的喜剧之一。整部戏剧情调轻松，总的来说就是一个“乱点鸳鸯谱”的故事。剧中有穿插了小闹剧当作笑料，即众工匠为婚礼所排的“风马牛不相及”的喜剧以及排戏经过。这部戏剧没有什么深远的社会意义与内涵。它所包含的，只是纯净的快乐，仿佛是一部戏剧的狂欢，中间也掠过一丝爱情所固有的烦恼，但亦是加以欢乐化、喜剧化的。		8.3 	1082	32.2%	48.4%	18.7%	0.6%	0.1%
当代英雄	[俄]米哈伊尔·莱蒙托夫	上海译文出版社	2006	9787532739608	https://img3.doubanio.com/view/subject/l/public/s1989300.jpg	主人公彼乔林是一名到高加索服役的贵族青年军官。他精力充沛，才智过人，但到处找不到生活的目标，因而养成了玩世不恭的处世态度，将自己的充沛精力消耗在半真半假的恋爱游戏和冒险行动中，给别人带来痛苦和不幸。彼乔林是俄罗斯文学中继普希金的奥涅金之后又一个“多余的人”形象。小说以深刻的心理刻画和卓越的自然风景描写著称，文笔委婉优美，故事生动隽永，被公认为俄国古典文学的典范。	莱蒙托夫（1814-1841），俄国十九世纪杰出诗人，小说家，长篇小说《当代英雄》是他最有影响的作品之一。由《贝拉》、《马克西姆·马克西梅奇》、《塔曼》、《梅丽公爵小姐》、《宿命论者》等一组系列小说组成。	8.7 	892	48.4%	40.8%	10.0%	0.7%	0.1%
