Book-name	Author	Publisher	Publish-time	ISBN	img-src	book-introduction	author-introduction	Score	commments	5-stars	4-stars	3-stars	2-stars	1-stars
Python网络爬虫权威指南（第2版）	[美]瑞安?米切尔	人民邮电出版社	2019-4	9787115509260	https://img1.doubanio.com/view/subject/l/public/s32272699.jpg	NULL	瑞安·米切尔（Ryan Mitchell）	NULL	NULL	NULL	NULL	NULL	NULL	NULL
C安全编码标准	RobertC.Seacord	机械工业出版社	2010-1	9787111284420	https://img3.doubanio.com/view/subject/l/public/s4065111.jpg	NULL	NULL	9.0 	20	65.0%	30.0%	5.0%	0.0%	0.0%
Deep Learning with Python	FrancoisChollet	Manning Publications	2017-10-31	9781617294433	https://img1.doubanio.com/view/subject/l/public/s29444148.jpg	NULL	NULL	9.5 	128	78.1%	17.2%	4.7%	0.0%	0.0%
梦断代码	ScottRosenberg	电子工业出版社	2008.06	9787121066795	https://img3.doubanio.com/view/subject/l/public/s10403125.jpg	软件乃是人类自以为最有把握，实则最难掌控的技术。本书作者罗森伯格对OSAF主持的Chandler项目进行田野调查，跟踪经年，试图借由Chandler的开发过程揭示软件开发中的一些根本性大问题。.	NULL	7.8 	881	23.6%	47.9%	25.0%	2.7%	0.8%
python学习手册（原书第5版）	马克·卢茨	机械工业出版社	2018-10	9787111603665	https://img1.doubanio.com/view/subject/l/public/s29908749.jpg	如果你想动手编写高效、高质量并且很容易与其他语言和工具集成的代码，本书将快速地帮助你利用Python提高效率。本书基于Python专家的流程培训课程编写，内容通俗易懂。本书包含很多注释的例子和插图，以帮助你开始使用Python2.7和3.3。每章都包含关于Python语言的重要组成部分的一节课。本书主要内容：了解Python的主要内置对象类型，如数字、列表和字典；创建和处理对象的Python语句，学习Python的一般语法模型；利用Python的基本程序工具的结构和重用代码；了解Python模块：语句包、函数和其他工具；探索Python的面向对象的编程工具，用于构建代码；了解异常处理模型和开发工具编写较大的程序；探索先进的Python工具，包括装饰符、描述符、元类、Unicode的处理。	Mark Lutz是一位世界级的Python培训讲师。他是Python畅销书籍的作者，同时从1992年起就成为Python社区的引领者。Mark有着30余年的软件开发经验，也是《Python编程》《Python袖珍指南》等书的作者。	8.8 	29	55.2%	37.9%	6.9%	0.0%	0.0%
UNIX编程艺术	[美]EricS·Raymond	电子工业出版社	2011-1	9787121123290	https://img3.doubanio.com/view/subject/l/public/s6476712.jpg	本书主要介绍了Unix系统领域中的设计和开发哲学、思想文化体系、原则与经验，由公认的Unix编程大师、开源运动领袖人物之一Eric S. Raymond倾力多年写作而成。包括Unix设计者在内的多位领域专家也为本书贡献了宝贵的内容。本书内容涉及社群文化、软件开发设计与实现，覆盖面广、内容深邃，完全展现了作者极其深厚的经验积累和领域智慧。	《The Art of UNIX Programming》，简称TAOUP，作者Eric S. Raymond，简称ESR。这大概是计算机类书籍中很少见的一本课外读物。TCP/IP编程之类典型Unix编程书中讲到的东西在这本书里面找不到，所以书里讲到的当然就是别的书里找不到的东西。读者也许需要有相当的Unix背景、或者长期钻研某个专题，才能体会到作者的弦外之音。ESR作为老牌黑客信手拈来的典故，如果不是在Unix里面长期浸淫，大概很难有所共鸣，所以把这当作Unix的一部坊间史话倒也合适。	9.0 	276	54.0%	35.5%	9.4%	1.1%	0.0%
Python神经网络编程	[英]塔里克·拉希德（TariqRashid）	人民邮电出版社	2018-4	9787115474810	https://img9.doubanio.com/view/subject/l/public/s29738046.jpg	神经网络是一种模拟人脑的神经网络，以期能够实现类人工智能的机器学习	拥有物理学学士学位、机器学习和数据挖掘硕士学位。他常年活跃于伦敦的技术领域，领导并组织伦敦 Python 聚会小组（近3000名成员）。	9.2 	324	71.6%	24.1%	3.1%	0.6%	0.6%
持续交付	JezHumble	人民邮电出版社	2011-10	9787115264596	https://img3.doubanio.com/view/subject/l/public/s27996261.jpg	Jez Humble编著的《持续交付(发布可靠软件的系统方法)》讲述如何实现更快、更可靠、低成本的自动化软件交付，描述了如何通过增加反馈，并改进开发人员、测试人员、运维人员和项目经理之间的协作来达到这个目标。《持续交付(发布可靠软件的系统方法)》由三部分组成。第一部分阐述了持续交付背后的一些原则，以及支持这些原则的实践。第二部分是本书的核心，全面讲述了部署流水线。第三部分围绕部署流水线的投入产出讨论了更多细节，包括增量开发技术、高级版本控制模式，以及基础设施、环境和数据的管理和组织治理。    《持续交付(发布可靠软件的系统方法)》适合所有开发人员、测试人员、运维人员和项目经理学习参考。	Jez Humble ToughtWorks公司首席咨询顾问，致力于帮助企业快速、可靠地交付高质量软件，经常在各种敏捷技术大会上发表演讲，拥有牛津大学物理学学士学位和 伦敦大学民族音乐学的 硕士学位。2000年至今，他曾在各行业和不同技术领域担任系统管理员、开发人员、培训人员、咨询师和经理人员。	8.7 	353	45.3%	42.5%	11.3%	0.6%	0.3%
Java入门1?2?3	臧萌	清华大学出版社	2010-5-1	9787302217831	https://img1.doubanio.com/view/subject/l/public/s4364318.jpg	NULL	"臧萌，软件工程师。毕业于山东大学计算机科学与技术，毕业后就职于Sybase上海研发中心。擅长Java语言及Java平台的各种开发框架与技术。长年从事商业数据系统的研发。主要负责Eclipse和Swing的设计开发，致力于Java和性能调优。全程参与开发了Sybase ETL (Extract, Transform and Load) 项目、Sybase BAM (Business Activity Monitoring)两个大型 项目。"	9.1 	81	54.3%	30.9%	13.6%	1.2%	0.0%
构建之法	邹欣	人民邮电出版社	2014-9	9787115369161	https://img3.doubanio.com/view/subject/l/public/s27426301.jpg	NULL	邹欣现任微软Windows中国工程团队首席研发总监。	8.7 	480	52.7%	34.0%	11.9%	0.4%	1.0%
C++设计新思维	(美)AndreiAlexandrescu	华中科技大学出版社	2003-03	9787560929064	https://img3.doubanio.com/view/subject/l/public/s1617593.jpg	本书从根本上展示了generic patterns(泛型模式)或pattern templates（模式模板），并将它们视之为“在C++中创造可扩充设计”的一种功能强大的新方法。这种方法结合了template和patterns，你可能未曾想过，但的确存在。为C++打开了全新视野，而且不仅仅在编程方面，还在于软件设计本身；对软件分析和软件体系结构来说，它也具有丰富的内涵。	Andrei Alexandrescu 世界顶尖的C++专家，C++ Users Journal杂志的专栏作家，他的Modern C++ Design一书曾荣获2001年最佳C++图书称号，所开发的Loki已经成为最负盛名的C++程序库之一。	9.0 	328	56.7%	32.9%	9.8%	0.3%	0.3%
Software Foundations	BenjaminC.Pierce	NULL	2019-1-9	9783293000544	https://img3.doubanio.com/view/subject/l/public/s28537755.jpg	NULL	NULL	10.0 	30	90.0%	3.3%	3.3%	0.0%	3.3%
程序员面试金典（第6版）	GayleLaakmannMcDowell	人民邮电出版社	NULL	9787115517197	https://img9.doubanio.com/view/subject/l/public/s33469996.jpg	本书是原谷歌资深面试官的经验之作，层层紧扣程序员面试的每一个环节，全面而详尽地介绍了程序员应当如何应对面试，才能在面试中脱颖而出。内容主要涉及面试流程解析，面试官的幕后决策及可能提出的问题，面试前的准备工作，对面试结果的处理，以及出自微软、苹果、谷歌等多家知名公司的189道编程面试题及详细解决方案。第6版修订了上一版中一些题目的解法，为各章新增了介绍性内容，加入了更多的算法策略，并增添了对所有题目的提示信息。	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
企业IT架构转型之道：阿里巴巴中台战略思想与架构实战	钟华	机械工业出版社	2017-4-1	9787111564805	https://img1.doubanio.com/view/subject/l/public/s29445489.jpg	在当今整个中国社会都处于互联网转型的浪潮中，不管是政府职能单位、业务规模庞大的央企，还是面临最激烈竞争的零售行业都处于一个重要的转折点，这个转折对企业业务模式带来了冲击，当然也给企业的信息中心部门带来了挑战：如何构建IT系统架构更好地满足互联网时代下企业业务发展的需要。阿里巴巴的共享服务理念以及企业级互联网架构建设的思路，给这些企业带来了不少新的思路，这也是我最终决定写这本书的最主要原因。本书从阿里巴巴启动中台战略说起，详细阐述了共享服务理念给企业业务发展带来的业务价值。接着会分享阿里巴巴在建设共享服务体系时如何进行技术框架的选择，哪些重要的技术平台支撑起了共享服务体系，这也是迄今为止对阿里巴巴集团中间件体系对外最全面系统的介绍。除了技术层面之外，本书还分享了阿里巴巴内部的一些经验和实践，如组织的架构和体制如何更好地支持共享服务体系的持续发展。	钟华（花名：古谦）阿里巴巴中间件首席架构师，15年中间件领域行业经验。对传统企业IT建设和互联网架构都有较为深入的理解，有着扎实的理论基础和丰富的实战经验，多次作为总架构师协助大型传统企业打造业务中台项目，为企业实现“互联网+”转型提供了科学的发展方向和强有力的技术支持，项目涉及政府、制造业、金融、交通、媒体等多个领域。	8.2 	632	31.2%	53.3%	14.4%	0.9%	0.2%
图解TCP/IP（第5版）	[日]竹下隆史	人民邮电出版社	2013-7-1	9787115318978	https://img1.doubanio.com/view/subject/l/public/s26676928.jpg	这是一本图文并茂的网络管理技术书籍，旨在让广大读者理解TCP/IP的基本知识、掌握TCP/IP的基本技能。	作者简介：	7.8 	817	24.7%	49.8%	22.8%	2.6%	0.1%
算法导论	[美]ThomasH.Cormen	高等教育出版社	2002-5	9787040110500	https://img1.doubanio.com/view/subject/l/public/s1770428.jpg	《算法导论》自第一版出版以来，已经成为世界范围内广泛使用的大学教材和专业人员的标准参考手册。	Thomasd H. Cormen是达特茅斯学院计算机科学系副教授。Charles E.Leiserson是麻省理工学院计算机科学与电气工程系教授。	9.5 	902	77.7%	18.3%	3.5%	0.0%	0.4%
DOOM启世录	[美]大卫·卡什诺	电子工业出版社	2004-4	9787505396814	https://img3.doubanio.com/view/subject/l/public/s1488795.jpg	由David Kushner 撰写之著作 《Master of DOOM》在 Amazon 和 eBook上的销售喜人。本书的中文版权由我公司拿到，将在2004年4月出版。本书忠实详尽地讲述了两个玩家是如何走上游戏之路，如何制作出迄今为止影响力最大的游戏作品--DOOM和Quake，以及他们为何在最辉煌的时候分道扬镳。本书是国内第一部游戏领域的传记。与所有传记一样，不同的读者能从中得到不同的体验：或是那游戏制作的背景内幕、光环之中的趣闻轶事、年少创业的梦想豪情、奋斗途上的汗水艰辛，亦或是那成名之后的势易情迁，独辟蹊径的商业模式、天下为公的黑客精神、众说纷纭的暴力问题…	NULL	9.1 	1409	62.1%	30.7%	7.0%	0.1%	0.2%
JavaScript & jQuery交互式Web前端开发	"[美]达克特(Duckett,J.)"	清华大学出版社	2015-6-9	9787302397632	https://img1.doubanio.com/view/subject/l/public/s28118537.jpg	欢迎选择一种更高效的学习JavaScript和jQuery的方式。	Jon Duckett近十多年来一直从事网站设计和构建工作。Jon曾加盟小公司，也曾供职于跨国集团。Jon迄今已撰写了十多本介绍Web设计、编程、可用性和可访问性的书籍。	8.6 	79	39.2%	40.5%	20.3%	0.0%	0.0%
汇编语言（第2版）	王爽	清华大学出版社	2008-4	9787302172284	https://img3.doubanio.com/view/subject/l/public/s5889594.jpg	《汇编语言(第2版)》是各种CPU提供的机器指令的助记符的集合，人们可以用汇编语言直接控制硬件系统进行工作。汇编语言是很多相关课程(如数据结构、操作系统、微机原理等)的重要基础。为了更好地引导、帮助读者学习汇编语言，作者以循序渐进的思想精心创作了《汇编语言(第2版)》。《汇编语言(第2版)》具有如下特点：采用了全新的结构对课程的内容进行组织，对知识进行最小化分割，为读者构造了循序渐进的学习线索；在深入本质的层面上对汇编语言进行讲解；对关键环节进行深入的剖析。	王爽，著名计算机科学教育家，哲学家。1 975年出生于黑龙江省齐齐哈尔市。1997年毕业于宁夏大学计算机及应用专业。2007年开创了可行性哲学理论体系。自1999年以来，陆续提出并实践了知识屏蔽、线索化、多元环境等一系列对高等专业人才培养具有重要意义的教学与教育思想	9.3 	1201	71.4%	23.8%	4.2%	0.3%	0.2%
白帽子讲浏览器安全	钱文祥	电子工业出版社	2016-3	9787121281549	https://img3.doubanio.com/view/subject/l/public/s28513660.jpg	浏览器是重要的互联网入口，一旦受到漏洞攻击，将直接影响到用户的信息安全。作为攻击者有哪些攻击思路，作为用户有哪些应对手段？在《白帽子讲浏览器安全》中我们将给出解答，带你了解浏览器安全的方方面面。《白帽子讲浏览器安全》兼顾攻击者、研究者和使用者三个场景，对大部分攻击都提供了分析思路和防御方案。《白帽子讲浏览器安全》从攻击者常用技巧的“表象”深入介绍浏览器的具体实现方式，让你在知其然的情况下也知其所以然。	钱文祥（常用ID：blast），专职浏览器安全研究。安徽理工大学毕业后就职于腾讯科技（北京）有限公司，专注于PC浏览器安全研究和安全相关功能的开发。活跃于多个漏洞报告平台，曾报告过数十个安全漏洞，涵盖IE、Chrome及国产定制浏览器。参与过多个浏览器安全相关以及漏洞挖掘的项目，维护有网马解密工具Redoce。	7.2 	21	28.6%	28.6%	38.1%	4.8%	0.0%
疯狂Java讲义	李刚	电子工业出版社	2008-10	9787121066467	https://img9.doubanio.com/view/subject/l/public/s6862076.jpg	《疯狂Java讲义》2000年至今，Java语言一直是应用最广的开发语言，并拥有最广泛的开发人群。如今，Java已经不再简单地是一门语言，它更像一个完整的体系，一个系统的开发平台。更甚至，它被延伸成一种开源精神。	李刚：从事10年的Java EE应用开发。	8.0 	456	41.7%	36.4%	18.0%	2.0%	2.0%
实战Java高并发程序设计（第2版）	葛一鸣	电子工业出版社	2018-10	9787121350030	https://img3.doubanio.com/view/subject/l/public/s32282135.jpg	在单核CPU时代，单任务在一个时间点只能执行单一程序，随着多核CPU的发展，并行程序开发变得尤为重要。	葛一鸣，51CTO特约讲师，国家认证系统分析师，获得OracleOCP认证。长期从事Java软件开发工作，对Java程序设计、JVM有深入的研究，对设计模式、人工智能、神经网络、数据挖掘等技术有浓厚兴趣，著有《自己动手写神经网路》电子书和《实战Java虚拟机》一书。	7.8 	15	33.3%	26.7%	40.0%	0.0%	0.0%
实战Java高并发程序设计	葛一鸣	电子工业出版社	2015-10-1	9787121273049	https://img1.doubanio.com/view/subject/l/public/s29405037.jpg	在过去单核CPU时代，单任务在一个时间点只能执行单一程序，随着多核CPU的发展，并行程序开发就显得尤为重要。	葛一鸣，51CTO特约讲师，国家认证系统分析师，获得OracleOCP认证。长期从事Java软件开发工作，对Java程序设计、JVM有深入的研究，对设计模式、人工智能、神经网络、数据挖掘等技术有浓厚兴趣，著有《自己动手写神经网路》电子书和《实战Java虚拟机》一书。	8.3 	191	33.0%	47.1%	16.8%	1.6%	1.6%
The Effective Engineer	EdmondLau	"The Effective Bookshelf, Palo Alto, CA."	2015-3-19	9780996128100	https://img1.doubanio.com/view/subject/l/public/s32293188.jpg	NULL	NULL	9.1 	72	69.4%	20.8%	9.7%	0.0%	0.0%
C程序设计(第四版)	谭浩强	清华大学出版社	2010-6-1	9787302224464	https://img3.doubanio.com/view/subject/l/public/s6183541.jpg	NULL	NULL	6.7 	384	13.8%	29.7%	26.6%	12.0%	18.0%
深度探索C++对象模型	斯坦利?B.李普曼(StanleyB.Lippman)	电子工业出版社	2012-1	9787121149528	https://img1.doubanio.com/view/subject/l/public/s28286248.jpg	作者Lippman参与设计了全世界第一套C++编译程序cfront，这本书就是一位伟大的C++编译程序设计者向你阐述他如何处理各种explicit（明确出现于C++程序代码中）和implicit（隐藏于程序代码背后）的C++语意。	Stanley B.Lippman	8.9 	265	63.8%	29.1%	6.4%	0.8%	0.0%
C++ API设计	[美]MartinReddy	人民邮电出版社	2013-8	9787115322999	https://img3.doubanio.com/view/subject/l/public/s26853334.jpg	现代软件开发中的一大难题就是如何编写优质的API。API负责为某个组件提供逻辑接口并隐藏该模块的内部细节。多数程序员依靠的是经验和冒险，从而很难达到健壮、高效、稳定、可扩展性强的要求。Martin Reddy博士在自己多年经验基础之上，对于不同API风格与模式，总结出了API设计的种种最佳策略，着重针对大规模长期开发项目，辅以翔实的代码范例，从而有助于设计决策的成功实施，以及软件项目的健壮性及稳定性的实现。	NULL	8.4 	78	38.5%	38.5%	23.1%	0.0%	0.0%
计算机是怎样跑起来的	[日]矢泽久雄	人民邮电出版社	2015-5	9787115392275	https://img1.doubanio.com/view/subject/l/public/s28079818.jpg	本书倡导在计算机迅速发展、技术不断革新的今天，回归到计算机的基础知识上。通过探究计算机的本质，提升工程师对计算机的兴趣，在面对复杂的最新技术时，能够迅速掌握其要点并灵活运用。	作者简介：	7.4 	389	20.6%	47.6%	27.2%	3.6%	1.0%
